InstanceName,basicTask,pctbGridTask,cvchickTask,mainGoalSize,goalPosition,goalOccluded,lavaPresence,minDistToGoal,minNumTurnsGoal,minDistToCorrectChoice,minNumTurnsChoice,numChoices,Random_Agent_Success,Heuristic_Agent_Success,Dreamer_basic_Success,Dreamer_basic_control_Success,PPO_basic_Success,PPO_basic_control_Success,Random_Agent_Choice,Heuristic_Agent_Choice,Dreamer_basic_Choice,Dreamer_basic_control_Choice,PPO_basic_Choice,PPO_basic_control_Choice
OP-RP-Allo-CVChick-G21XtraLowContra-Left-Brown-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,1,0
OP-RP-Allo-CVChick-G21XtraLowContra-Left-DarkBlue-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,1,1,0,0,1,0
OP-RP-Allo-CVChick-G21XtraLowContra-Left-DarkGreen-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,1,0
OP-RP-Allo-CVChick-G21XtraLowContra-Left-Grey-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,0,0,0,0,1,0
OP-RP-Allo-CVChick-G21XtraLowContra-Left-OffWhite-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,1,1,0,0,0,0,1,1,1,0,1,0
OP-RP-Allo-CVChick-G21XtraLowContra-Left-RND-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,1,0
OP-RP-Allo-CVChick-G21XtraLowContra-Right-Beige-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,0,0,1,0,0,0,0,0,1,0,0
OP-RP-Allo-CVChick-G21XtraLowContra-Right-Brown-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,1,0,1,0,0,0,1,0,1,0,1
OP-RP-Allo-CVChick-G21XtraLowContra-Right-DarkBlue-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,1,0,1,0,1,1,1,0,1,0,1
OP-RP-Allo-CVChick-G21XtraLowContra-Right-DarkGreen-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,1,0,1,0,1,0,1,1,1,0,1
OP-RP-Allo-CVChick-G21XtraLowContra-Right-Grey-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,0,0,1,0,1,1,0,0,1,0,1
OP-RP-Allo-CVChick-G21XtraLowContra-Right-OffWhite-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,1,0,0,1,0,1,1,0,0,1,0,1
OP-RP-Allo-CVChick-G21XtraLowContra-Right-RND-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,0,0,1,0,1,0,0,0,1,0,1
OP-RP-Allo-CVChick-G21XtraLowIpsi-Left-Beige-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,1,1,0,0,1,0
OP-RP-Allo-CVChick-G21XtraLowIpsi-Left-Brown-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,1,1,0,0,0,0
OP-RP-Allo-CVChick-G21XtraLowIpsi-Left-DarkBlue-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,1,1,0,0,1,0
OP-RP-Allo-CVChick-G21XtraLowIpsi-Left-DarkGreen-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,1,0,0,0,1,0
OP-RP-Allo-CVChick-G21XtraLowIpsi-Left-Grey-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,1,1,0,0,1,0
OP-RP-Allo-CVChick-G21XtraLowIpsi-Left-OffWhite-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,1,1,0,0,1,0
OP-RP-Allo-CVChick-G21XtraLowIpsi-Left-RND-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,1,0,1,0,1,0
OP-RP-Allo-CVChick-G21XtraLowIpsi-Right-Beige-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,1,0,1,0,0,1,1,0,1,0,0
OP-RP-Allo-CVChick-G21XtraLowIpsi-Right-Brown-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,1,0,1,0,0,0,1,0,1,0,1
OP-RP-Allo-CVChick-G21XtraLowIpsi-Right-DarkBlue-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,1,0,1,0,0,0,1,1,1,0,1
OP-RP-Allo-CVChick-G21XtraLowIpsi-Right-DarkGreen-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,1,0,1,0,0,0,1,0,1,0,1
OP-RP-Allo-CVChick-G21XtraLowIpsi-Right-Grey-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,0,0,0,0,0,1,0,0,1,0,0
OP-RP-Allo-CVChick-G21XtraLowIpsi-Right-OffWhite-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,1,0,1,0,0,1,1,1,1,0,1
OP-RP-Allo-CVChick-G21XtraLowIpsi-Right-RND-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,1,0,1,0,0,1,1,0,1,0,0
OP-RP-Allo-CVChick-G22Falling-Left-Beige-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,1,0,1,0
OP-RP-Allo-CVChick-G22Falling-Left-Brown-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,1,0,0,0,0,0
OP-RP-Allo-CVChick-G22Falling-Left-DarkBlue-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,1,0,0,0,0,0
OP-RP-Allo-CVChick-G22Falling-Left-DarkGreen-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,1,0,1,0
OP-RP-Allo-CVChick-G22Falling-Left-Grey-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,1,1,0,0,1,0
OP-RP-Allo-CVChick-G22Falling-Left-OffWhite-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,0,0,1,0,1,0
OP-RP-Allo-CVChick-G22Falling-Left-RND-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,1,0,0,1
OP-RP-Allo-CVChick-G22Falling-Right-Beige-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,0,1,0,0,0,0,0,1,1,0,1
OP-RP-Allo-CVChick-G22Falling-Right-Brown-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,1,1,0,0,0,0,1,1,1,1,0,0
OP-RP-Allo-CVChick-G22Falling-Right-DarkBlue-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,1,1,0,0
OP-RP-Allo-CVChick-G22Falling-Right-DarkGreen-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,0,1,0,0,0,1,0,1,1,0,1
OP-RP-Allo-CVChick-G22Falling-Right-Grey-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,0,0,0,0,0,1,0,1,1,0,1
OP-RP-Allo-CVChick-G22Falling-Right-OffWhite-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,1,0,1,0,0,0,1,0,1,1,0,1
OP-RP-Allo-CVChick-G22Falling-Right-RND-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,0,0,0,0,0,0,0,1,1,0,0
OP-RP-Allo-CVChick-G22Occluder-Left-Beige-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,1,0,0,1,0,0,1,0,0,1,0
OP-RP-Allo-CVChick-G22Occluder-Left-Brown-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,1,0
OP-RP-Allo-CVChick-G22Occluder-Left-DarkBlue-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,1,1,0,0,0,0,1,1,0,0,0
OP-RP-Allo-CVChick-G22Occluder-Left-DarkGreen-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,1,0
OP-RP-Allo-CVChick-G22Occluder-Left-Grey-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,1,1,0,0,1,0
OP-RP-Allo-CVChick-G22Occluder-Left-OffWhite-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,1,0,0,1,0,1,1,0,0,1,0
OP-RP-Allo-CVChick-G22Occluder-Left-RND-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,1,1,0,0,1,0
OP-RP-Allo-CVChick-G22Occluder-Right-Beige-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,0,0,1,0,0,0,0,1,1,0,0
OP-RP-Allo-CVChick-G22Occluder-Right-Brown-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,1,0,1,0,0,1,1,1,1,0,1
OP-RP-Allo-CVChick-G22Occluder-Right-DarkBlue-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,1,0,1,0,0,1,1,1,1,0,0
OP-RP-Allo-CVChick-G22Occluder-Right-DarkGreen-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,1,1,1,0,0,0,1,1,1,0,0
OP-RP-Allo-CVChick-G22Occluder-Right-Grey-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,1,0,1,0,0,0,1,1,1,0,0
OP-RP-Allo-CVChick-G22Occluder-Right-OffWhite-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,1,0,1,0,1,1,1,1,1,0,1
OP-RP-Allo-CVChick-G22Occluder-Right-RND-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,1,1,0,1,0,1,1,1,1,1,0,1
OP-RP-Allo-CVChick-G22Thin-Left-Beige-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,1,0
OP-RP-Allo-CVChick-G22Thin-Left-Brown-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,0,0,0,0,1,0
OP-RP-Allo-CVChick-G22Thin-Left-DarkBlue-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,1,1,0,0,1,0
OP-RP-Allo-CVChick-G22Thin-Left-DarkGreen-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,1,0,0,1,0,0,1,0,0,1,0
OP-RP-Allo-CVChick-G22Thin-Left-Grey-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,0,0,0,0,1,0
OP-RP-Allo-CVChick-G22Thin-Left-OffWhite-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,1,0,0,0,1,0
OP-RP-Allo-CVChick-G22Thin-Left-RND-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,1,0,1,0
OP-RP-Allo-CVChick-G22Thin-Right-Beige-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,0,0,1,0,1,1,0,0,1,0,1
OP-RP-Allo-CVChick-G22Thin-Right-Brown-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,0,0,1,0,0,0,0,1,1,0,0
OP-RP-Allo-CVChick-G22Thin-Right-DarkBlue-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,1,0,1,0,0,0,1,0,1,0,0
OP-RP-Allo-CVChick-G22Thin-Right-DarkGreen-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,1,0,1,0,0,1,1,0,1,0,0
OP-RP-Allo-CVChick-G22Thin-Right-Grey-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,1,1,0,1,0,0,1,1,1,1,0,0
OP-RP-Allo-CVChick-G22Thin-Right-OffWhite-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,0,0,1,0,1,1,0,0,1,0,1
OP-RP-Allo-CVChick-G22Thin-Right-RND-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,1,0,1,0,0,0,1,1,1,0,1
OP-RP-Allo-CVChick-G22Trans-Left-NA-0-Trans.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,0,0
OP-RP-Allo-CVChick-G22Trans-Right-NA-0-Trans.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,0,0,1,0,1,0,0,0,1,0,1
OP-RP-Allo-CVChick-G22XtraLow-Left-Beige-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,1,1
OP-RP-Allo-CVChick-G22XtraLow-Left-Brown-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,1,1,0,0,1,0
OP-RP-Allo-CVChick-G22XtraLow-Left-DarkBlue-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,1,0,0,0,1,0
OP-RP-Allo-CVChick-G22XtraLow-Left-DarkGreen-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,0,0,0,0,1,0
OP-RP-Allo-CVChick-G22XtraLow-Left-Grey-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,0,0,0,0,1,0
OP-RP-Allo-CVChick-G22XtraLow-Left-OffWhite-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,1,0
OP-RP-Allo-CVChick-G22XtraLow-Left-RND-0-OPQ.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,0,0,1,0,0,0
OP-RP-Allo-CVChick-G22XtraLow-Right-Beige-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,0,0,1,0,0,0,0,0,1,0,1
OP-RP-Allo-CVChick-G22XtraLow-Right-Brown-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,1,0,1,0,0,1,1,0,1,0,0
OP-RP-Allo-CVChick-G22XtraLow-Right-DarkBlue-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,0,0,0,0,0,1,0,0,1,0,0
OP-RP-Allo-CVChick-G22XtraLow-Right-DarkGreen-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,1,0,1,0,0,0,1,1,1,0,0
OP-RP-Allo-CVChick-G22XtraLow-Right-Grey-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,1,0,1,0,0,1,1,0,1,0,1
OP-RP-Allo-CVChick-G22XtraLow-Right-OffWhite-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,1,0,1,0,0,1,1,0,1,0,0
OP-RP-Allo-CVChick-G22XtraLow-Right-RND-0-OPQ.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,1,0,1,0,0,0,1,0,1,0,1
OP-RP-Allo-CVChick-G2NoOccluder-Left-NA-0-NA.yml,0,0,1,2,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,0,0,1,0,0,0
OP-RP-Allo-CVChick-G2NoOccluder-Right-NA-0-NA.yml,0,0,1,2,1,0,1,46,3,8,1,2,0,1,0,1,0,0,1,1,0,1,0,0
OP-RP-Allo-CVChick-G31OccluderContra-Left-Beige-0-OPQ.yml,0,0,1,3,-1,0,1,46,3,8,1,2,0,1,0,0,1,0,1,1,0,0,1,0
OP-RP-Allo-CVChick-G31OccluderContra-Left-Brown-0-OPQ.yml,0,0,1,3,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,1,1,0,0,1,0
OP-RP-Allo-CVChick-G31OccluderContra-Left-DarkBlue-0-OPQ.yml,0,0,1,3,-1,0,1,46,3,8,1,2,1,1,0,0,1,0,1,1,0,0,1,0
OP-RP-Allo-CVChick-G31OccluderContra-Left-DarkGreen-0-OPQ.yml,0,0,1,3,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,1,0
OP-RP-Allo-CVChick-G31OccluderContra-Left-Grey-0-OPQ.yml,0,0,1,3,-1,0,1,46,3,8,1,2,0,1,0,0,1,0,0,1,0,0,1,0
OP-RP-Allo-CVChick-G31OccluderContra-Left-OffWhite-0-OPQ.yml,0,0,1,3,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,0,0
OP-RP-Allo-CVChick-G31OccluderContra-Left-RND-0-OPQ.yml,0,0,1,3,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,1,1,0,0,1,0
OP-RP-Allo-CVChick-G31OccluderContra-Right-Beige-0-OPQ.yml,0,0,1,3,1,0,1,46,3,8,1,2,0,1,0,1,0,0,1,1,1,1,0,0
OP-RP-Allo-CVChick-G31OccluderContra-Right-Brown-0-OPQ.yml,0,0,1,3,1,0,1,46,3,8,1,2,0,1,0,1,0,0,1,1,1,1,0,0
OP-RP-Allo-CVChick-G31OccluderContra-Right-DarkBlue-0-OPQ.yml,0,0,1,3,1,0,1,46,3,8,1,2,1,1,1,1,0,1,1,1,1,1,0,1
OP-RP-Allo-CVChick-G31OccluderContra-Right-DarkGreen-0-OPQ.yml,0,0,1,3,1,0,1,46,3,8,1,2,0,1,0,1,0,0,0,1,0,1,0,0
OP-RP-Allo-CVChick-G31OccluderContra-Right-Grey-0-OPQ.yml,0,0,1,3,1,0,1,46,3,8,1,2,0,1,0,1,0,0,0,1,1,1,0,0
OP-RP-Allo-CVChick-G31OccluderContra-Right-OffWhite-0-OPQ.yml,0,0,1,3,1,0,1,46,3,8,1,2,0,1,0,1,0,1,0,1,1,1,0,1
OP-RP-Allo-CVChick-G31OccluderContra-Right-RND-0-OPQ.yml,0,0,1,3,1,0,1,46,3,8,1,2,0,1,0,1,0,0,0,1,1,1,0,0
OP-RP-Allo-CVChick-G31OccluderIpsi-Left-Beige-0-OPQ.yml,0,0,1,3,-1,0,1,46,3,8,1,2,1,1,0,0,0,0,1,1,1,0,1,0
OP-RP-Allo-CVChick-G31OccluderIpsi-Left-Brown-0-OPQ.yml,0,0,1,3,-1,0,1,46,3,8,1,2,0,1,1,0,0,0,0,1,1,0,1,0
OP-RP-Allo-CVChick-G31OccluderIpsi-Left-DarkBlue-0-OPQ.yml,0,0,1,3,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,0,0
OP-RP-Allo-CVChick-G31OccluderIpsi-Left-DarkGreen-0-OPQ.yml,0,0,1,3,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,1,0
OP-RP-Allo-CVChick-G31OccluderIpsi-Left-Grey-0-OPQ.yml,0,0,1,3,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,1,0,1,0
OP-RP-Allo-CVChick-G31OccluderIpsi-Left-OffWhite-0-OPQ.yml,0,0,1,3,-1,0,1,46,3,8,1,2,0,1,0,0,1,0,1,1,1,0,1,0
OP-RP-Allo-CVChick-G31OccluderIpsi-Left-RND-0-OPQ.yml,0,0,1,3,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,1,1,0,0,1,1
OP-RP-Allo-CVChick-G31OccluderIpsi-Right-Beige-0-OPQ.yml,0,0,1,3,1,0,1,46,3,8,1,2,1,1,1,1,0,1,1,1,1,1,0,1
OP-RP-Allo-CVChick-G31OccluderIpsi-Right-Brown-0-OPQ.yml,0,0,1,3,1,0,1,46,3,8,1,2,1,1,1,1,0,0,1,1,1,1,0,1
OP-RP-Allo-CVChick-G31OccluderIpsi-Right-DarkBlue-0-OPQ.yml,0,0,1,3,1,0,1,46,3,8,1,2,0,1,0,1,0,0,0,1,0,1,0,0
OP-RP-Allo-CVChick-G31OccluderIpsi-Right-DarkGreen-0-OPQ.yml,0,0,1,3,1,0,1,46,3,8,1,2,0,1,1,1,0,0,1,1,1,1,0,1
OP-RP-Allo-CVChick-G31OccluderIpsi-Right-Grey-0-OPQ.yml,0,0,1,3,1,0,1,46,3,8,1,2,0,1,0,1,0,1,1,1,1,1,0,1
OP-RP-Allo-CVChick-G31OccluderIpsi-Right-OffWhite-0-OPQ.yml,0,0,1,3,1,0,1,46,3,8,1,2,0,1,1,1,0,1,1,1,1,1,0,1
OP-RP-Allo-CVChick-G31OccluderIpsi-Right-RND-0-OPQ.yml,0,0,1,3,1,0,1,46,3,8,1,2,0,1,0,1,0,0,1,1,1,1,0,1
OP-RP-Allo-CVChick-G31ThinContra-Left-Beige-0-OPQ.yml,0,0,1,3,-1,0,1,46,3,8,1,2,1,0,0,0,0,0,1,0,0,0,1,0
OP-RP-Allo-CVChick-G31ThinContra-Left-Brown-0-OPQ.yml,0,0,1,3,-1,0,1,46,3,8,1,2,0,0,1,0,1,0,0,0,1,0,1,0
OP-RP-Allo-CVChick-G31ThinContra-Left-DarkBlue-0-OPQ.yml,0,0,1,3,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,1,0,1,0
OP-RP-Allo-CVChick-G31ThinContra-Left-DarkGreen-0-OPQ.yml,0,0,1,3,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,0,0,0,0,1,0
OP-RP-Allo-CVChick-G31ThinContra-Left-Grey-0-OPQ.yml,0,0,1,3,-1,0,1,46,3,8,1,2,0,0,1,0,0,0,0,0,1,0,1,0
OP-RP-Allo-CVChick-G31ThinContra-Left-OffWhite-0-OPQ.yml,0,0,1,3,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,1,1,1,0,1,0
OP-RP-Allo-CVChick-G31ThinContra-Left-RND-0-OPQ.yml,0,0,1,3,-1,0,1,46,3,8,1,2,0,0,1,0,0,0,1,0,1,0,1,0
OP-RP-Allo-CVChick-G31ThinContra-Right-Beige-0-OPQ.yml,0,0,1,3,1,0,1,46,3,8,1,2,0,1,0,1,0,0,0,1,0,1,0,0
OP-RP-Allo-CVChick-G31ThinContra-Right-Brown-0-OPQ.yml,0,0,1,3,1,0,1,46,3,8,1,2,1,0,1,1,0,0,1,0,1,1,0,0
OP-RP-Allo-CVChick-G31ThinContra-Right-DarkBlue-0-OPQ.yml,0,0,1,3,1,0,1,46,3,8,1,2,0,1,1,1,0,0,0,1,1,1,0,0
OP-RP-Allo-CVChick-G31ThinContra-Right-DarkGreen-0-OPQ.yml,0,0,1,3,1,0,1,46,3,8,1,2,0,1,1,1,0,0,0,1,1,1,0,0
OP-RP-Allo-CVChick-G31ThinContra-Right-Grey-0-OPQ.yml,0,0,1,3,1,0,1,46,3,8,1,2,0,0,0,1,0,1,1,0,0,1,0,1
OP-RP-Allo-CVChick-G31ThinContra-Right-OffWhite-0-OPQ.yml,0,0,1,3,1,0,1,46,3,8,1,2,0,1,0,1,0,0,1,1,0,1,0,0
OP-RP-Allo-CVChick-G31ThinContra-Right-RND-0-OPQ.yml,0,0,1,3,1,0,1,46,3,8,1,2,0,1,1,1,0,0,1,1,1,1,0,0
OP-RP-Allo-CVChick-G31ThinIpsi-Left-Beige-0-OPQ.yml,0,0,1,3,-1,0,1,46,3,8,1,2,0,0,1,0,0,0,1,0,1,0,1,0
OP-RP-Allo-CVChick-G31ThinIpsi-Left-Brown-0-OPQ.yml,0,0,1,3,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,0,0,0,0,1,0
OP-RP-Allo-CVChick-G31ThinIpsi-Left-DarkBlue-0-OPQ.yml,0,0,1,3,-1,0,1,46,3,8,1,2,1,1,1,0,0,0,1,1,1,0,1,0
OP-RP-Allo-CVChick-G31ThinIpsi-Left-DarkGreen-0-OPQ.yml,0,0,1,3,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,1,0,0,0,1,0
OP-RP-Allo-CVChick-G31ThinIpsi-Left-Grey-0-OPQ.yml,0,0,1,3,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,1,1,1,0,1,0
OP-RP-Allo-CVChick-G31ThinIpsi-Left-OffWhite-0-OPQ.yml,0,0,1,3,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,1,0,0,0,1,0
OP-RP-Allo-CVChick-G31ThinIpsi-Left-RND-0-OPQ.yml,0,0,1,3,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,1,0
OP-RP-Allo-CVChick-G31ThinIpsi-Right-Beige-0-OPQ.yml,0,0,1,3,1,0,1,46,3,8,1,2,0,0,1,1,0,0,1,0,1,1,0,1
OP-RP-Allo-CVChick-G31ThinIpsi-Right-Brown-0-OPQ.yml,0,0,1,3,1,0,1,46,3,8,1,2,0,0,1,1,0,0,0,0,1,1,0,1
OP-RP-Allo-CVChick-G31ThinIpsi-Right-DarkBlue-0-OPQ.yml,0,0,1,3,1,0,1,46,3,8,1,2,0,1,0,1,0,0,0,1,0,1,0,0
OP-RP-Allo-CVChick-G31ThinIpsi-Right-DarkGreen-0-OPQ.yml,0,0,1,3,1,0,1,46,3,8,1,2,0,1,1,1,0,1,1,1,1,1,0,1
OP-RP-Allo-CVChick-G31ThinIpsi-Right-Grey-0-OPQ.yml,0,0,1,3,1,0,1,46,3,8,1,2,0,1,1,1,0,1,0,1,1,1,0,1
OP-RP-Allo-CVChick-G31ThinIpsi-Right-OffWhite-0-OPQ.yml,0,0,1,3,1,0,1,46,3,8,1,2,0,0,1,1,0,0,1,0,1,1,0,0
OP-RP-Allo-CVChick-G31ThinIpsi-Right-RND-0-OPQ.yml,0,0,1,3,1,0,1,46,3,8,1,2,0,0,0,1,0,0,0,0,0,1,0,1
OP-RP-Allo-CVChick-G31TransContra-Left-NA-0-Trans.yml,0,0,1,3,-1,0,1,46,3,8,1,2,0,1,1,0,1,0,1,1,1,0,1,0
OP-RP-Allo-CVChick-G31TransContra-Right-NA-0-Trans.yml,0,0,1,3,1,0,1,46,3,8,1,2,0,1,1,1,0,1,1,1,1,1,0,1
OP-RP-Allo-CVChick-G31TransIpsi-Left-NA-0-Trans.yml,0,0,1,3,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0
OP-RP-Allo-CVChick-G31TransIpsi-Right-NA-0-Trans.yml,0,0,1,3,1,0,1,46,3,8,1,2,0,1,0,1,0,1,0,1,0,1,0,1
OP-RP-Allo-CVChick-G31XtraLowContra-Left-Beige-0-OPQ.yml,0,0,1,3,-1,0,1,46,3,8,1,2,0,1,1,0,0,0,0,1,1,0,1,0
OP-RP-Allo-CVChick-G31XtraLowContra-Left-Brown-0-OPQ.yml,0,0,1,3,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,1,0,1,0
OP-RP-Allo-CVChick-G31XtraLowContra-Left-DarkBlue-0-OPQ.yml,0,0,1,3,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,0,0,0,0,1,0
OP-RP-Allo-CVChick-G31XtraLowContra-Left-DarkGreen-0-OPQ.yml,0,0,1,3,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,0,0,0,0,1,0
OP-RP-Allo-CVChick-G31XtraLowContra-Left-Grey-0-OPQ.yml,0,0,1,3,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,1,0
